,champName,gameVersion,dmgtaken,totaldamagedealttochampions,t2.gameDuration/60,matchid,taken/min,dealt/min
2643,Lux,8.14.238.1713,89154592,74532888,118319.1505,3939,753.5093991399135,629.9308918719797
2644,Lux,8.14.238.9731,44710879,37916448,59604.98279999998,1970,750.119820519435,636.1288304909973
2645,Lux,8.14.239.6309,88968059,73938431,117051.0798,3865,760.0789258161119,631.6766246525476
2646,Lux,8.15.239.9021,192230772,160783676,257688.8169999999,8607,745.9802650264023,623.9451050760968
2647,Lux,8.16.241.6543,213201735,180752814,283687.3464999997,9510,751.5376968003055,637.1550096613146
2648,Lux,8.17.243.3340,215830006,183770043,285397.89639999997,9596,756.2424556118768,643.908190347825
2649,Lux,8.18.244.9800,75445998,63995545,99640.69969999994,3354,757.1805319227404,642.2631032567914
2650,Lux,8.18.245.7444,129962029,111405244,172305.4001999999,5773,754.2539516994203,646.5568918367544
2651,Lux,8.19.246.5109,232522450,197982868,308726.2815999998,10284,753.1670086360414,641.289322612695
2652,Lux,8.2.215.824,50640009,44708673,65670.93529999998,2154,771.1175235842882,680.7984810290956
2653,Lux,8.2.216.1199,249068373,219618337,321679.2804000003,10366,774.2754606087454,682.7245345951719
2654,Lux,8.20.248.3196,34344129,29432767,46383.91649999998,1567,740.4318477505024,634.5468261611762
2655,Lux,8.20.249.1952,211853317,181851683,284682.133,9524,744.1749672432026,638.788536124956
2656,Lux,8.21.250.2733,19781675,16862991,26649.532600000002,909,742.2897540799645,632.7687338126148
2657,Lux,8.21.250.9462,75474158,64263473,99851.96520000004,3335,755.8605166040335,643.5874634142901
2658,Lux,8.21.251.4430,143801991,122270045,192868.40200000015,6468,745.5964248617557,633.955815115842
2659,Lux,8.22.252.2691,189810381,159698222,252164.3815999999,8514,752.7247892650041,633.3099900418293
2660,Lux,8.23.254.717,207510220,164863271,259066.8184,8772,800.9911160432887,636.3735503380854
2661,Lux,8.24.255.8524,473460314,380488818,603808.2974999999,20556,784.1235636547378,630.14837585931
2662,Lux,8.3.217.1022,345136880,305316871,448657.6616,14485,769.2655437314392,680.511884966326
2663,Lux,8.4.218.8787,248253571,216791390,321812.21829999966,10470,771.4236964383159,673.6580455062239
2664,Lux,8.5.220.3006,257999597,226909255,336612.76589999965,11068,766.4581475696203,674.0958097454029
2665,Lux,8.6.222.2149,205868139,180721823,268289.55209999986,8863,767.3356542906544,673.6073827155199
2666,Lux,8.7.223.9264,90955514,80126960,118600.18570000006,3938,766.9086980190112,675.6056875212798
2667,Lux,8.7.224.5563,137254564,120678638,180349.99880000015,5989,761.0455498378406,669.1357848791952
2668,Lux,8.8.225.6906,80942076,70267348,105396.08300000007,3466,767.9799257814917,666.6979075493722
2669,Lux,8.8.226.7254,128269958,112333631,167862.00220000002,5543,764.1393306340533,669.2022585680799
2670,Lux,8.9.227.7511,35788320,30670480,46513.48360000001,1584,769.4181822150168,659.3890120928288
2671,Lux,8.9.228.4283,201812445,172051861,260035.51689999975,8782,776.0956941801521,661.6475435783063
2672,Lux,9.1.257.7563,232042727,187395812,297478.6266000003,10153,780.031593032774,629.9471465961104
2673,Lux,9.2.260.6714,36257359,30132196,47715.9329,1600,759.8585377338394,631.4912895688141
2674,Malphite,8.1.213.4336,51424536,14261994,26498.384599999998,897,1940.6668284224393,538.2212619859099
2675,Malphite,8.1.214.5847,200188354,54012989,100757.96740000001,3372,1986.8240613198395,536.0666793284279
2676,Malphite,8.10.229.7328,242476888,71352682,131020.93320000009,4467,1850.6728816369005,544.5899388541369
2677,Malphite,8.11.231.7304,72268759,21579001,39272.50089999999,1345,1840.1873408576334,549.4684704431442
2678,Malphite,8.11.232.7066,20528076,6205609,11146.034500000005,385,1841.738063882719,556.7548709812443
2679,Malphite,8.11.232.8721,106302798,32070318,58171.0481,2011,1827.4176153274432,551.3106441690536
2680,Malphite,8.12.233.4186,184062686,56795647,101953.53129999996,3496,1805.3586143906334,557.0738578233045
2681,Malphite,8.13.235.3406,13690977,4078181,7595.999800000001,264,1802.393017440574,536.8853485225209
2682,Malphite,8.13.235.9749,234348696,70655755,127443.68250000004,4293,1838.8412152167678,554.4076694425397
2683,Malphite,8.14.238.1713,71037232,21627274,38678.86680000001,1296,1836.5903108619507,559.1496284477495
2684,Malphite,8.14.238.9731,40506739,12463397,22391.6006,749,1809.01489462973,556.6103657636694
2685,Malphite,8.14.239.6309,79646852,24294294,43705.75050000001,1458,1822.3426228546284,555.8603552637769
2686,Malphite,8.15.239.9021,183319220,56369547,102569.4326,3476,1787.2695144459638,549.5745230436227
2687,Malphite,8.16.241.6543,198669293,61854731,110322.28270000001,3719,1800.8083964346758,560.673052498396
2688,Malphite,8.17.243.3340,199425447,62042337,110471.88389999997,3742,1805.2145030904107,561.612012122118
2689,Malphite,8.18.244.9800,79516484,24575778,43639.98209999998,1481,1822.1016639692903,563.1482144902166
2690,Malphite,8.18.245.7444,128909470,40632277,72063.61719999995,2446,1788.8287461651328,563.8389880878756
2691,Malphite,8.19.246.5109,209496173,65646784,116602.48420000006,3955,1796.6698946196198,562.9964442901635
2692,Malphite,8.2.215.824,61866937,16894669,31339.049700000003,1052,1974.116560401,539.093213155088
2693,Malphite,8.2.216.1199,310243646,84682869,154984.1507,5063,2001.7765984376879,546.3969613507066
2694,Malphite,8.20.248.3196,30074403,9221780,16643.4003,565,1806.986700908708,554.0802861059587
2695,Malphite,8.20.249.1952,189927041,57924676,103743.58189999995,3485,1830.7353334211425,558.3446699944725
2696,Malphite,8.21.250.2733,20116084,6018065,10872.199200000001,374,1850.2313680934026,553.5278455898784
2697,Malphite,8.21.250.9462,62954595,18947925,33981.0307,1143,1852.639360936159,557.6030099640267
2698,Malphite,8.21.251.4430,119482974,36359495,66277.96810000003,2259,1802.755537401575,548.5909728726277
2699,Malphite,8.22.252.2691,148718274,45909369,83597.06640000004,2871,1778.989148834533,549.1744026079841
2700,Malphite,8.23.254.717,147822339,47206464,82525.54839999997,2806,1791.2312231299277,572.0224211197125
2701,Malphite,8.24.255.8524,340627328,108629523,193626.3152000001,6567,1759.1995573956976,561.0266501626838
2702,Malphite,8.3.217.1022,324649049,88893095,164140.5796,5432,1977.871954583984,541.5668399406578
2703,Malphite,8.4.218.8787,233724065,63379843,119032.11580000007,3934,1963.537852193667,532.4600220203762
2704,Malphite,8.5.220.3006,262822967,70286217,133117.63080000007,4428,1974.3663211289654,528.0008108437576
2705,Malphite,8.6.222.2149,191490466,50696269,97706.14999999995,3280,1959.8609299414632,518.8646671678296
2706,Malphite,8.7.223.9264,103362432,30422962,54972.36589999999,1867,1880.2616607046928,553.4228243940289
2707,Malphite,8.7.224.5563,184154622,53948484,97406.9488,3273,1890.5696592356458,553.8463596757277
2708,Malphite,8.8.225.6906,111081540,32461132,58044.29659999997,1931,1913.7373782904976,559.2475729992741
2709,Malphite,8.8.226.7254,180026041,52174845,93407.98320000008,3144,1927.3089390500818,558.5694414179361
2710,Malphite,8.9.227.7511,40192942,11375051,20957.183000000005,717,1917.8599528381267,542.7757633265882
2711,Malphite,8.9.228.4283,208060971,60173391,108483.56510000005,3699,1917.9031478935044,554.6774845068211
2712,Malphite,9.1.257.7563,160808181,51459332,91921.8339,3160,1749.4013574069916,559.8162027095937
2713,Malphite,9.2.260.6714,25074774,7571621,13764.4839,464,1821.700993816412,550.0839010752884
2714,Malzahar,8.1.213.4336,30725138,24013312,35761.965099999994,1209,859.1568699897872,671.4762998300673
2715,Malzahar,8.1.214.5847,129033764,99079426,147073.11540000013,4934,877.344330736873,673.6746259201083
2716,Malzahar,8.10.229.7328,85143280,61810556,96975.36750000004,3340,877.9887325510776,637.384086221689
2717,Malzahar,8.11.231.7304,25609997,18915468,29252.885100000003,1022,875.4691003110663,646.6188868324649
2718,Malzahar,8.11.232.7066,7798744,5902111,8969.733400000001,305,869.4510363039328,658.0029457731708
2719,Malzahar,8.11.232.8721,36611526,27443098,42143.101100000014,1465,868.7430455847491,651.1883863240428
2720,Malzahar,8.12.233.4186,73403483,55392277,84468.46719999996,2921,869.0045579517754,655.7746202360356
2721,Malzahar,8.13.235.3406,6705488,5173440,7604.8503,258,881.7383295500241,680.2816355241075
2722,Malzahar,8.13.235.9749,87128374,64986447,100159.99860000002,3400,869.8919250983295,648.8263569125088
2723,Malzahar,8.14.238.1713,29774246,22115920,34123.2507,1138,872.5501055501727,648.1187913319174
2724,Malzahar,8.14.238.9731,14302494,11150239,16642.182799999995,563,859.4121439406376,669.9985893677363
2725,Malzahar,8.14.239.6309,29908455,22682082,34217.598499999986,1148,874.0664544298751,662.8776709738999
2726,Malzahar,8.15.239.9021,69998325,52572388,80401.33159999998,2715,870.6115136033396,653.8745932909402
2727,Malzahar,8.16.241.6543,77454277,60061667,89371.38279999999,3024,866.6563565803975,672.0458509007203
2728,Malzahar,8.17.243.3340,85101218,65112858,96927.9134,3267,877.9846281102343,671.7658073510122
2729,Malzahar,8.18.244.9800,31115412,23835730,35956.5827,1218,865.3606562005126,662.9030961832755
2730,Malzahar,8.18.245.7444,54447231,42005009,61755.317500000005,2100,881.6606116550206,680.184487756864
2731,Malzahar,8.19.246.5109,111977866,86689157,127578.59960000006,4337,877.7166887792046,679.4960696527347
2732,Malzahar,8.2.215.824,31907558,22916839,36098.58349999999,1212,883.9005552669402,634.8403947761552
2733,Malzahar,8.2.216.1199,135350807,98713233,151974.74810000008,5010,890.6137940162174,649.5370726658236
2734,Malzahar,8.20.248.3196,15422945,12125108,18114.9174,623,851.3947184766076,669.3438193651383
2735,Malzahar,8.20.249.1952,98390031,76410203,111790.41589999993,3776,880.1293939903846,683.5130040875001
2736,Malzahar,8.21.250.2733,8786477,6950252,10428.316699999998,364,842.5594707916765,666.4787999773733
2737,Malzahar,8.21.250.9462,33617060,26202614,38525.0647,1303,872.602298316192,680.1445813016376
2738,Malzahar,8.21.251.4430,63060422,49166366,72771.71710000001,2464,866.5512442608008,675.6246514348085
2739,Malzahar,8.22.252.2691,70650435,54378570,80881.03610000001,2784,873.5105088496757,672.3278115869733
2740,Malzahar,8.23.254.717,58289033,41950558,61821.96930000002,2102,942.8530611366335,678.5703929363503
2741,Malzahar,8.24.255.8524,143427838,104254507,154514.1155000001,5276,928.2507137673122,674.7248085564062
2742,Malzahar,8.3.217.1022,126510779,93187187,143115.11880000008,4730,883.9791355432947,651.134469798588
2743,Malzahar,8.4.218.8787,94843381,68671017,104736.91690000007,3472,905.5391719287848,655.6524579157242
2744,Malzahar,8.5.220.3006,97190405,71339532,108345.80049999995,3610,897.0389673755749,658.4429822916859
2745,Malzahar,8.6.222.2149,74060032,54215947,82979.3015000001,2779,892.5121164101377,653.3671170996773
2746,Malzahar,8.7.223.9264,27476502,20070279,30771.7835,1029,892.9122356525094,652.2299560569832
2747,Malzahar,8.7.224.5563,45786232,33498356,52037.5826,1780,879.8685433169987,643.7339001216401
2748,Malzahar,8.8.225.6906,27727923,20310172,30776.88259999999,1042,900.933449315624,659.9164790003782
2749,Malzahar,8.8.226.7254,45664577,32783181,50351.017800000016,1688,906.9246063979264,651.0927173352986
2750,Malzahar,8.9.227.7511,11063535,7985659,12425.350900000001,420,890.4002059209449,642.6908233231464
2751,Malzahar,8.9.228.4283,58936866,42654895,66031.58319999998,2262,892.5557005272594,645.9771662721547
2752,Malzahar,9.1.257.7563,75478876,55369417,81618.5169,2796,924.77637265178,678.3928341633466
2753,Malzahar,9.2.260.6714,14816569,11525891,16614.732799999998,562,891.7729329959493,693.7150984456398
2754,Maokai,8.1.213.4336,67521385,12710064,25821.951599999993,885,2614.883105891966,492.21934100441905
2755,Maokai,8.1.214.5847,238386906,44815940,89587.20130000002,3015,2660.948244177374,500.2493587217351
2756,Maokai,8.10.229.7328,124010873,24389720,49631.4513,1701,2498.6348323850043,491.4166191227215
2757,Maokai,8.11.231.7304,35906932,7129136,14247.9831,488,2520.141394609038,500.3610651391073
2758,Maokai,8.11.232.7066,10165629,2119180,4201.0169000000005,142,2419.8019769927605,504.4445310372352
2759,Maokai,8.11.232.8721,50551656,10248776,20699.115599999994,717,2442.213328186834,495.1311059879294
2760,Maokai,8.12.233.4186,83552361,16893923,34197.4511,1183,2443.233583569625,494.0111750024551
2761,Maokai,8.13.235.3406,6102549,1233695,2519.7167000000004,85,2421.9187022096567,489.6165509400322
2762,Maokai,8.13.235.9749,94784776,19505941,39363.04880000001,1345,2407.9632774786483,495.5393851504712
2763,Maokai,8.14.238.1713,34255838,6902220,14123.3992,476,2425.4669513271283,488.70812913083984
2764,Maokai,8.14.238.9731,17785359,3555538,7287.6176000000005,242,2440.490154148593,487.8875642432171
2765,Maokai,8.14.239.6309,34073361,6727662,14000.449800000002,467,2433.7333076255873,480.5318469125184
2766,Maokai,8.15.239.9021,82418019,16672290,33514.3829,1125,2459.183546536374,497.46671599911815
2767,Maokai,8.16.241.6543,87830648,17832766,35992.799699999996,1212,2440.228288215101,495.45370598108826
2768,Maokai,8.17.243.3340,92305412,18964540,36933.75069999999,1238,2499.21576472871,513.4745223695899
2769,Maokai,8.18.244.9800,34841431,6980543,13359.532500000001,442,2607.982801793401,522.5140176125175
2770,Maokai,8.18.245.7444,53314143,10872993,21520.0161,743,2477.4211483977465,505.25022609067656
2771,Maokai,8.19.246.5109,100436721,20341515,40117.849300000016,1348,2503.542008170412,507.0440054721476
2772,Maokai,8.2.215.824,68676731,12915164,25273.316499999994,836,2717.3612533202763,511.01975476783997
2773,Maokai,8.2.216.1199,318893118,60518937,118770.55250000008,3915,2684.9510361585612,509.54496485987096
2774,Maokai,8.20.248.3196,13588600,2794139,5630.499899999999,199,2413.391393542162,496.25060822752175
2775,Maokai,8.20.249.1952,90323689,18403410,36143.2836,1218,2499.0449124550487,509.179249004371
2776,Maokai,8.21.250.2733,10195586,2054126,4037.7003,132,2525.0972688587117,508.73661920871143
2777,Maokai,8.21.250.9462,30102766,6009450,12066.450100000002,402,2494.749139185517,498.0296566261853
2778,Maokai,8.21.251.4430,53466825,10500264,21607.815599999998,733,2474.4206443524076,485.94750132910247
2779,Maokai,8.22.252.2691,79631069,16536976,33393.9001,1150,2384.599246016191,495.2094828839714
2780,Maokai,8.23.254.717,68718972,14060543,28044.067599999995,944,2450.392467318115,501.37316742169037
2781,Maokai,8.24.255.8524,159102962,32836570,67004.45030000003,2293,2374.5133537794272,490.06550838012004
2782,Maokai,8.3.217.1022,310531434,59834970,116677.73119999992,3874,2661.445597255496,512.8225359253476
2783,Maokai,8.4.218.8787,232860734,45282159,88210.96850000006,2947,2639.816090444578,513.3393246895364
2784,Maokai,8.5.220.3006,242695790,46762901,92722.48460000007,3093,2617.442695231657,504.33183711300126
2785,Maokai,8.6.222.2149,159125282,30981000,61516.01570000002,2045,2586.729328765679,503.6249446174712
2786,Maokai,8.7.223.9264,58970859,11467618,22780.165900000007,769,2588.693131510512,503.4036209543143
2787,Maokai,8.7.224.5563,103919482,20273923,40777.5336,1384,2548.449423630663,497.1836501656392
2788,Maokai,8.8.225.6906,62386941,12152070,24694.66640000001,842,2526.3326092147563,492.09289986602107
2789,Maokai,8.8.226.7254,89421318,17384175,34690.51670000001,1176,2577.6876941126675,501.1218238787431
2790,Maokai,8.9.227.7511,20943199,4019068,8274.883199999998,278,2530.9359049321693,485.6948313179817
2791,Maokai,8.9.228.4283,113550268,21923162,44109.583199999994,1503,2574.2766030035855,497.01585028806176
2792,Maokai,9.1.257.7563,66087073,13873024,28217.617699999995,972,2342.0500519432585,491.644055408689
2793,Maokai,9.2.260.6714,11915760,2446714,5130.832700000001,177,2322.3832653908203,476.86489563380223
2794,Master Yi,8.1.213.4336,48758741,15349185,27942.182499999995,956,1744.9868491840252,549.3194742393513
2795,Master Yi,8.1.214.5847,210960076,66407519,119468.88140000001,4071,1765.8161148565,555.856204743874
2796,Master Yi,8.10.229.7328,404523921,134689905,225841.05080000003,7870,1791.188623888567,596.3924827788659
2797,Master Yi,8.11.231.7304,154953152,54782161,89670.58179999999,3169,1728.0266157479089,610.9267933845391
2798,Master Yi,8.11.232.7066,42949196,14918715,24889.183599999993,875,1725.616906132671,599.4055586459656
2799,Master Yi,8.11.232.8721,215723677,75702575,124816.85159999998,4387,1728.3217308775638,606.5092495891797
2800,Master Yi,8.12.233.4186,371263007,132318458,213905.59579999995,7525,1735.639526453193,618.5834339916788
2801,Master Yi,8.13.235.3406,26941345,9254375,15422.083999999999,535,1746.9328399456263,600.0729214028403
2802,Master Yi,8.13.235.9749,381428423,132901582,216790.79860000015,7536,1759.430868206598,613.04069572259
2803,Master Yi,8.14.238.1713,121141588,40793846,69352.1493,2395,1746.7603992483619,588.2131471302505
2804,Master Yi,8.14.238.9731,60636009,19958714,34169.58320000001,1175,1774.560978548898,584.1076223604623
2805,Master Yi,8.14.239.6309,123603314,41713324,69580.9843,2363,1776.3950200399795,599.4931577879389
2806,Master Yi,8.15.239.9021,270627298,91129958,153296.31699999998,5299,1765.3868226984216,594.4693244000116
2807,Master Yi,8.16.241.6543,306752208,103187407,172273.85310000015,5948,1780.608040512909,598.973118341427
2808,Master Yi,8.17.243.3340,303519772,103353730,169779.20179999998,5926,1787.7323534454267,608.7537749279253
2809,Master Yi,8.18.244.9800,106129208,36134382,59243.34850000001,2060,1791.4113683158876,609.9314592253339
2810,Master Yi,8.18.245.7444,190191116,64269080,105086.80020000003,3641,1809.8478175948871,611.5809014803363
2811,Master Yi,8.19.246.5109,362040450,120600070,198929.00099999981,6889,1819.9480627764292,606.2467985751364
2812,Master Yi,8.2.215.824,65684680,21179665,36553.85090000001,1226,1796.9291437909756,579.409952126275
2813,Master Yi,8.2.216.1199,338440543,108689736,187175.5148,6211,1808.1453835541954,580.6835157693392
2814,Master Yi,8.20.248.3196,53698601,17623583,29493.583300000006,1031,1820.6875866453295,597.5395671912133
2815,Master Yi,8.20.249.1952,335027434,110287608,182724.61750000005,6353,1833.5101125605033,603.5727944539271
2816,Master Yi,8.21.250.2733,31036054,10311850,16995.033,596,1826.1838032323915,606.7566917934199
2817,Master Yi,8.21.250.9462,123044485,40322266,66296.05020000001,2294,1855.9851549044467,608.2152085736171
2818,Master Yi,8.21.251.4430,231618496,76228536,125771.965,4378,1841.5749169538697,606.0852750451979
2819,Master Yi,8.22.252.2691,287438155,93911720,156541.41649999996,5491,1836.1795965989618,599.9161250722426
2820,Master Yi,8.23.254.717,286551991,91097699,151049.52260000003,5255,1897.0731324906549,603.0982252174293
2821,Master Yi,8.24.255.8524,784950163,243516573,409105.635,14350,1918.6979983788294,595.241307297075
2822,Master Yi,8.3.217.1022,498587685,167967478,275430.7169999996,9173,1810.2108959764307,609.8356778412636
2823,Master Yi,8.4.218.8787,416640612,141934689,229350.41860000006,7666,1816.6115176211842,618.8551556452226
2824,Master Yi,8.5.220.3006,445951838,150671678,248215.93090000015,8421,1796.6285902078646,607.0185642544506
2825,Master Yi,8.6.222.2149,460879892,155954516,255172.7192999999,8791,1806.1487656842953,611.1723715129921
2826,Master Yi,8.7.223.9264,178890348,59492635,99908.13280000005,3432,1790.548406685866,595.4733947344872
2827,Master Yi,8.7.224.5563,281844487,93174827,157394.7494,5464,1790.685445825933,591.9817996164998
2828,Master Yi,8.8.225.6906,171390909,57054968,95849.1852,3294,1788.131100357022,595.2577257798118
2829,Master Yi,8.8.226.7254,259374383,87273393,144213.0677,4929,1798.549792585821,605.1697976604377
2830,Master Yi,8.9.227.7511,58868325,19665558,32869.18359999999,1140,1790.9883529933497,598.2977319826102
2831,Master Yi,8.9.228.4283,344359643,115354451,190022.85239999997,6634,1812.2012097530226,607.0556753730743
2832,Master Yi,9.1.257.7563,340589735,104241254,176926.01780000015,6234,1925.040416526007,589.1799029684594
2833,Master Yi,9.2.260.6714,49606898,14562459,26590.5663,934,1865.5826070165344,547.6550907454724
2834,Miss Fortune,8.1.213.4336,47496066,36338094,52852.932999999975,1780,898.6457951160444,687.5322132075436
2835,Miss Fortune,8.1.214.5847,186173308,141683333,200369.4130000001,6657,929.1503389292253,707.1105857858652
2836,Miss Fortune,8.10.229.7328,244159584,178931892,257300.96800000023,8704,948.9260219184243,695.4186507374502
2837,Miss Fortune,8.11.231.7304,78576963,59380641,85783.8193,2978,915.9881623503326,692.2126047143718
2838,Miss Fortune,8.11.232.7066,25226588,19175989,27641.88380000001,950,912.6218814363148,693.7294555879723
2839,Miss Fortune,8.11.232.8721,142603737,106479498,154058.5343,5298,925.6464605998787,691.1626057187538
2840,Miss Fortune,8.12.233.4186,292447850,216855751,314639.39990000013,10841,929.4698950384054,689.2199485154176
2841,Miss Fortune,8.13.235.3406,26492129,19884794,28187.850600000005,980,939.8421105580854,705.4384629099743
2842,Miss Fortune,8.13.235.9749,372190034,273447860,391533.4675999999,13219,950.5957084114157,698.4022634799663
2843,Miss Fortune,8.14.238.1713,127495459,93647471,133996.01730000007,4508,951.4869290074037,698.8824958157913
2844,Miss Fortune,8.14.238.9731,64958564,48224264,68380.74950000002,2296,949.9539632861143,705.2315798322741
2845,Miss Fortune,8.14.239.6309,127480370,92680120,132301.8825,4385,963.5567354833368,700.5200398414588
2846,Miss Fortune,8.15.239.9021,275590519,203838635,291598.6975999995,9806,945.1020229796818,699.0382216302477
2847,Miss Fortune,8.16.241.6543,271843445,202526138,288679.4302000001,9821,941.6793043122748,701.5606822408087
2848,Miss Fortune,8.17.243.3340,273674082,207472632,287528.5811000003,9723,951.8152280827283,721.5722040788793
2849,Miss Fortune,8.18.244.9800,91531411,69072004,96903.53129999994,3282,944.5621823278184,712.7914026802864
2850,Miss Fortune,8.18.245.7444,154750957,117793270,163684.9159999999,5537,945.4197783258177,719.6342392355815
2851,Miss Fortune,8.19.246.5109,280982635,213272489,297131.4451000002,10011,945.650955607996,717.7715200362678
2852,Miss Fortune,8.2.215.824,59909788,47176004,64716.8023,2123,925.7223143115648,728.9606767236705
2853,Miss Fortune,8.2.216.1199,267700443,209634707,289297.93549999996,9368,925.3451551160483,724.6325717384873
2854,Miss Fortune,8.20.248.3196,35124686,26188246,37072.54909999999,1262,947.4580748481633,706.4053224222449
2855,Miss Fortune,8.20.249.1952,239354854,179864763,253479.46580000018,8530,944.27709654736,709.5831705039038
2856,Miss Fortune,8.21.250.2733,22656944,17039249,24161.666799999995,821,937.7227236657367,705.2182757523998
2857,Miss Fortune,8.21.250.9462,91571129,68173722,96459.3645,3241,949.32337025712,706.7610527332471
2858,Miss Fortune,8.21.251.4430,172282678,129406080,182199.73340000003,6128,945.5704176129161,710.2429711897701
2859,Miss Fortune,8.22.252.2691,215237847,158710513,225912.95090000008,7635,952.7468263440753,702.5295024819223
2860,Miss Fortune,8.23.254.717,207164462,142662579,205424.46739999985,7005,1008.470240288427,694.4770542946536
2861,Miss Fortune,8.24.255.8524,442230391,298169369,442392.8809000001,15078,999.6327022720856,673.992240547377
2862,Miss Fortune,8.3.217.1022,287366582,222006027,307098.9989,9967,935.7457465811361,722.9135483840876
2863,Miss Fortune,8.4.218.8787,216231209,165306049,232545.81620000012,7562,929.8434714216969,710.8536790781443
2864,Miss Fortune,8.5.220.3006,205872758,155119250,219522.7634,7169,937.8196357016159,706.6203413144534
2865,Miss Fortune,8.6.222.2149,267328191,207472680,288410.4822999997,9591,926.9017854972752,719.3659479553536
2866,Miss Fortune,8.7.223.9264,89795022,67799455,95542.79819999998,3175,939.8408220369668,709.6239201417907
2867,Miss Fortune,8.7.224.5563,145946984,112490010,156378.81660000014,5235,933.2912677892708,719.3430187397895
2868,Miss Fortune,8.8.225.6906,95278197,72801695,101708.58370000003,3386,936.776361777221,715.7871278075812
2869,Miss Fortune,8.8.226.7254,150870011,113693811,159147.23539999998,5328,947.990146487961,714.3938800711333
2870,Miss Fortune,8.9.227.7511,37493661,28012026,40334.54759999998,1380,929.5669154846307,694.4921330913852
2871,Miss Fortune,8.9.228.4283,201764911,149558484,211766.41630000013,7127,952.7710508835762,706.2426923640579
2872,Miss Fortune,9.1.257.7563,192322083,131494188,193524.8146000001,6593,993.7851298166282,679.4693914151924
2873,Miss Fortune,9.2.260.6714,30858811,21272781,31724.75009999999,1054,972.7046202958115,670.5421140575038
2874,Mordekaiser,8.1.213.4336,8492849,2748972,4319.1668,152,1966.3165127125908,636.4588651681617
2875,Mordekaiser,8.1.214.5847,36300073,12407666,18067.683900000004,627,2009.1160107134701,686.7325147303467
2876,Mordekaiser,8.10.229.7328,49172421,16337668,24883.9497,880,1976.0697796298791,656.5544536525084
2877,Mordekaiser,8.11.231.7304,12913900,4442513,6918.9497999999985,256,1866.4537788668451,642.0790912516811
2878,Mordekaiser,8.11.232.7066,4745546,1579329,2454.2832999999996,88,1933.5771057888878,643.4990614164226
2879,Mordekaiser,8.11.232.8721,33657561,11038891,17403.7005,628,1933.931292370838,634.2841282519198
2880,Mordekaiser,8.12.233.4186,91152825,28998681,47790.1009,1692,1907.3578687505974,606.7926297263792
2881,Mordekaiser,8.13.235.3406,6009263,2018821,3150.2166000000007,109,1907.5713714415697,640.8514893864757
2882,Mordekaiser,8.13.235.9749,66896720,21944970,35384.39979999999,1258,1890.5709967701646,620.1877133436641
2883,Mordekaiser,8.14.238.1713,18268422,5997140,9608.5163,336,1901.2739771279778,624.1483921924554
2884,Mordekaiser,8.14.238.9731,8515544,2892087,4501.782999999999,154,1891.593619683579,642.4314543815195
2885,Mordekaiser,8.14.239.6309,18109607,6266006,9233.033599999999,320,1961.3929489003488,678.6508390914987
2886,Mordekaiser,8.15.239.9021,40375519,13335863,21291.2173,742,1896.3461990498777,626.3551215552152
2887,Mordekaiser,8.16.241.6543,38592628,12918360,20182.865000000005,708,1912.1481514145783,640.0657191137134
2888,Mordekaiser,8.17.243.3340,37539020,12682544,19177.417100000002,682,1957.4596414237658,661.327014679156
2889,Mordekaiser,8.18.244.9800,14482286,4812122,7461.783799999999,258,1940.8611115213498,644.902362354696
2890,Mordekaiser,8.18.245.7444,26380333,8868584,13238.200100000002,459,1992.7431826627244,669.9237005792048
2891,Mordekaiser,8.19.246.5109,47927893,16540697,24945.199100000005,875,1921.3273386942014,663.081378252058
2892,Mordekaiser,8.2.215.824,8127699,2654205,4091.7667999999994,141,1986.3544031883737,648.6696651431847
2893,Mordekaiser,8.2.216.1199,51398326,17505026,25544.5495,865,2012.1054004103692,685.2744065813336
2894,Mordekaiser,8.20.248.3196,6267184,2083102,3284.4499000000005,121,1908.1381025175629,634.231625819593
2895,Mordekaiser,8.20.249.1952,45529169,15689993,23242.232599999996,808,1958.8982600578572,675.0639351229969
2896,Mordekaiser,8.21.250.2733,4131974,1337824,2027.9832000000001,71,2037.4794031824326,659.6819934208528
2897,Mordekaiser,8.21.250.9462,14547374,5042388,7493.332499999999,261,1941.3757497081576,672.9166228777384
2898,Mordekaiser,8.21.251.4430,29941261,10190698,15371.249400000002,537,1947.8742567276279,662.9713522181221
2899,Mordekaiser,8.22.252.2691,41488713,14261157,21167.833200000005,751,1959.9886586407904,673.7183189822186
2900,Mordekaiser,8.23.254.717,96333240,31407047,45870.3162,1614,2100.1215596590982,684.6921844414929
2901,Mordekaiser,8.24.255.8524,289406021,95655744,135079.25000000012,4780,2142.4905823803415,708.1453591132607
2902,Mordekaiser,8.3.217.1022,64644986,22308557,32333.398900000004,1102,1999.3254096153805,689.9539720211721
2903,Mordekaiser,8.4.218.8787,78146007,26848969,39000.0984,1342,2003.7387136438608,688.4333655937647
2904,Mordekaiser,8.5.220.3006,73945510,24941642,36800.10039999999,1276,2009.3833765736144,677.7601617630371
2905,Mordekaiser,8.6.222.2149,50641594,17101662,25569.150599999994,887,1980.5739655661464,668.8396602427616
2906,Mordekaiser,8.7.223.9264,19780958,6487229,9525.183399999998,332,2076.701011342207,681.0607972125766
2907,Mordekaiser,8.7.224.5563,33431716,11038446,16784.649400000002,579,1991.8030578583307,657.6512703327601
