,matchid,accountid,win,kills,deaths,assists,totalminionskilled,wardsplaced,totaldamagedealt,magicdamagedealt,physicaldamagedealt,truedamagedealt,damageselfmitigated,damagedealttoobjectives,damagedealttoturrets,totaldamagedealttochampions,magicdamagedealttochampions,physicaldamagedealttochampions,truedamagedealttochampions,totaldamagetaken,physicaldamagetaken,truedamagetaken,totalheal,t2.gameDuration/60,matchRankScore,champName
8304,2695193790,231028700,0,3,8,1,18,5,54212,10138,40135,3939,7570,180,0,7084,1715,4444,924,18768,12233,400,3321,23.4,,Jax
8305,2695193790,231780635,1,19,1,2,24,14,126546,6404,112588,7554,11246,20992,1473,18722,1703,16430,588,22727,18419,671,12521,23.4,,Kha'Zix
8306,2695193790,234335513,1,1,4,2,97,8,70806,0,67542,3264,13644,6515,3113,8805,0,8805,0,14267,11180,609,1707,23.4,,Urgot
8307,2695193790,234741808,0,1,5,3,145,8,110456,11215,89474,9766,7184,3698,2524,11933,2171,9025,736,16472,12482,168,2643,23.4,,Gangplank
8308,2695193790,237592676,0,2,6,2,147,4,78830,0,73687,5143,8002,419,0,6549,0,6483,66,13272,6322,432,2300,23.4,,Xayah
8309,2695193790,242670105,0,1,9,2,82,6,49955,432,47573,1950,7509,0,0,8166,432,7353,380,16124,7229,158,422,23.4,,Talon
8310,2695193793,40372368,1,3,2,16,15,16,128980,6352,116431,6196,17560,8405,2816,14343,0,13379,964,27179,20696,1485,16702,32.8,,Kayn
8311,2695193793,46174190,1,9,4,9,211,9,186295,169511,11395,5389,12046,4795,1370,20331,19556,775,0,16248,11892,1103,1259,32.8,,Veigar
8312,2695193793,50878755,1,16,11,8,221,11,221968,39267,172053,10648,10847,31908,13256,35323,3923,31012,388,25792,19219,1453,5295,32.8,,Ashe
8313,2695193793,200895686,0,7,8,10,153,13,122133,22037,84892,15203,16185,7518,5164,17838,2426,12328,3083,18699,12106,234,4781,32.8,,Vayne
8314,2695193793,209728676,1,5,5,20,44,34,34165,25328,7231,1606,25347,1014,812,12534,10560,1951,22,20757,14299,2128,5168,32.8,,Thresh
8315,2695193793,215789441,0,6,9,4,90,9,211695,44792,141470,25432,41699,8633,1821,12675,1448,9280,1947,43454,26257,402,11894,32.8,,Udyr
8316,2695193793,221293612,0,1,8,16,30,36,19501,14891,3525,1084,13858,3025,2023,9403,7651,1109,642,24027,11741,22,14878,32.8,,Sona
8317,2695193793,228210622,0,9,8,5,123,2,102892,991,101043,857,23695,7464,7464,20627,204,20087,335,22624,12887,420,459,32.8,,Wukong
8318,2695193793,232093875,1,4,9,10,179,12,118740,77496,34813,6430,15636,8792,7056,24153,20398,3755,0,26107,18411,2520,1972,32.8,,Teemo
8319,2695193793,232331330,0,8,4,7,187,12,200816,17452,177269,6095,12682,6616,4189,29867,7903,19281,2682,24493,11892,296,5290,32.8,,Gangplank
8320,2695193797,38151979,0,15,6,7,56,2,173767,10415,137214,26137,25570,19213,2090,20970,1100,18426,1443,34075,22740,413,15573,32.7,,Xin Zhao
8321,2695193797,44880172,1,4,7,18,113,13,109066,781,100841,7443,14588,10875,7032,13511,291,13067,152,17156,10517,121,5111,32.7,,Jinx
8322,2695193797,50094296,0,1,7,21,78,25,26896,11033,8965,6897,42587,2942,2165,7439,6125,1279,34,32284,14531,382,5252,32.7,,Braum
8323,2695193797,208763792,0,5,9,19,152,10,115307,97406,15573,2328,24757,6284,1388,28041,25775,994,1272,28477,16303,402,3690,32.7,,Rumble
8324,2695193797,223864485,0,5,11,18,203,8,146570,18150,123882,4537,21485,6169,3469,27645,2892,23877,876,29426,16848,273,3294,32.7,,Lucian
8325,2695193797,230261609,1,10,7,18,95,11,122746,111822,9982,941,10380,4668,4668,50732,47762,2028,941,28216,17143,334,7658,32.7,,Brand
8326,2695193797,230742397,1,13,7,10,163,10,135037,10591,119592,4854,27104,11002,383,22152,1764,20387,0,22229,16437,738,1667,32.7,,Yasuo
8327,2695193797,234254749,1,6,9,8,151,19,112719,0,110588,2131,30073,6212,6212,12293,0,12224,69,27682,16609,2362,2027,32.7,,Riven
8328,2695193797,242081281,1,8,7,15,59,11,147534,72444,66831,8258,31708,10055,3711,15846,8560,6430,856,35853,27276,445,7622,32.7,,Shyvana
8329,2695193797,242718056,0,11,8,9,222,6,164060,1983,161854,222,22101,15132,10068,24289,1759,22307,222,19555,11751,548,5137,32.7,,Kalista
8330,2695193800,35735311,1,1,4,20,50,20,28616,24372,3947,297,10828,2391,2391,9563,8343,922,297,17009,7153,147,9276,34.6833,,Janna
8331,2695193800,41267762,0,6,6,10,239,15,185541,166443,15108,3989,8878,4459,1411,32954,32206,417,330,20133,5680,755,1892,34.6833,,Xerath
8332,2695193800,41375616,0,3,5,9,48,22,26377,17049,7644,1683,22633,1503,258,11213,8530,1306,1376,26493,9755,817,4641,34.6833,,Thresh
8333,2695193800,43061009,0,4,5,7,188,19,155312,27636,125357,2318,9272,1311,1311,32051,8790,22958,303,22440,10400,360,3705,34.6833,,Ezreal
8334,2695193800,212604646,1,5,1,11,231,7,124060,87279,35252,1528,58028,3665,2032,20541,16228,3355,958,21969,11705,474,4267,34.6833,,Malphite
8335,2695193800,212645524,1,4,5,11,159,17,127872,111775,14334,1763,6827,5820,3400,30015,26927,1323,1763,15039,4162,144,957,34.6833,,Zyra
8336,2695193800,219439958,0,6,4,3,221,18,160452,0,156387,4065,35469,9509,3012,14834,0,14636,198,25274,9293,4729,7831,34.6833,,Riven
8337,2695193800,221781485,0,6,6,7,36,10,127482,50369,69753,7358,35265,9712,160,12529,5606,5514,1408,46903,24685,1044,6517,34.6833,,Volibear
8338,2695193800,233606906,1,8,6,11,216,12,184888,34625,147094,3168,12714,13383,9497,30142,5008,23508,1626,20849,10702,286,6430,34.6833,,Caitlyn
8339,2695193800,241890827,1,8,9,13,31,7,145931,64115,73332,8483,66626,6214,2404,23078,14651,6315,2111,53634,33268,2564,23452,34.6833,,Warwick
8340,2695193802,42624421,0,3,7,0,58,4,35044,6148,28896,0,10058,0,0,5308,1240,4067,0,12243,10066,1264,8035,16.1833,,Sion
8341,2695193802,46805091,1,5,3,2,114,4,58218,1580,51042,5596,3502,2046,2046,7797,1172,6597,28,6445,3583,180,1415,16.1833,,Jhin
8342,2695193802,47557621,1,2,0,4,29,5,95743,43593,47003,5146,5782,19713,2666,2838,1780,881,176,10735,9558,0,6022,16.1833,,Shyvana
8343,2695193802,48791456,1,1,4,9,17,11,16838,3361,6421,7055,9495,7051,1508,3574,1904,1670,0,11027,9317,56,1069,16.1833,,Leona
8344,2695193802,207196788,1,7,4,4,90,8,58838,415,55232,3190,7326,3549,3549,10069,325,8033,1710,12903,10496,30,5214,16.1833,,Fiora
8345,2695193802,207588488,0,1,5,0,90,6,39695,30009,9576,108,3243,1728,0,1765,1521,135,108,9942,2320,466,1211,16.1833,,Annie
8346,2695193802,213039871,0,3,3,5,29,3,11274,6852,4421,0,2943,180,0,5650,4381,1269,0,6763,4834,173,3371,16.1833,,Nami
8347,2695193802,215452614,0,4,3,2,14,6,44360,2442,40306,1612,5418,109,0,4270,522,3481,266,12526,8888,257,5610,16.1833,,Aatrox
8348,2695193802,218107079,1,5,1,5,113,0,63923,50261,13003,658,1446,6126,4981,10390,9227,872,290,3245,2001,108,92,16.1833,,Malzahar
8349,2695193802,218912880,0,1,2,5,93,5,43612,1826,41786,0,2858,2078,2078,6384,634,5749,0,6927,5052,43,1934,16.1833,,Jinx
8350,2695193804,47204708,1,16,2,6,280,28,304382,53074,232141,19165,17090,29761,12148,56312,13122,39072,4117,30599,19467,2181,7518,42.4667,,Ezreal
8351,2695193804,205637021,0,6,4,4,205,19,202145,183362,17985,797,13119,4691,3723,37818,36517,787,513,26635,11097,779,2994,42.4667,,Twisted Fate
8352,2695193804,207605463,1,2,6,15,191,18,175400,154449,14051,6899,11755,7206,2951,33573,30538,815,2219,27005,12772,1574,5430,42.4667,,Syndra
8353,2695193804,210974669,1,4,7,16,95,6,179462,132330,33965,13166,89044,13493,241,23372,17605,3024,2741,48847,30474,3417,13810,42.4667,,Rammus
8354,2695193804,211712428,0,3,6,14,86,40,36630,15082,10115,11433,82463,4670,678,11778,7723,2693,1361,37424,24571,1265,6151,42.4667,,Leona
8355,2695193804,215844958,0,1,9,9,59,31,118135,5206,104053,8875,24685,9044,1844,15105,557,13138,1410,42019,19476,1900,13625,42.4667,,Kayn
8356,2695193804,218685200,1,2,4,23,35,21,37118,24775,8374,3968,15151,4329,2723,10326,6953,2074,1298,18903,12029,845,8021,42.4667,,Lulu
8357,2695193804,227200539,1,5,6,7,205,27,169607,287,164738,4580,38762,11574,1850,21359,48,20330,980,40504,27473,2886,12344,42.4667,,Illaoi
8358,2695193804,233765117,0,5,5,12,235,17,228756,6340,218369,4046,22690,11499,4036,38955,2311,35326,1317,17619,9532,542,7042,42.4667,,Xayah
8359,2695193804,243205438,0,10,5,9,307,10,184277,2346,174118,7813,72595,9385,3667,32415,1696,24415,6303,49293,27188,7393,12008,42.4667,,Darius
8360,2695193805,32126124,0,5,2,1,155,12,60909,0,55805,5103,6448,3609,1616,8756,0,8051,704,8750,6320,375,3147,23.65,,Vayne
8361,2695193805,41702962,1,5,3,4,43,15,141663,6991,121708,12964,12337,13600,5913,8206,800,6509,896,19984,14701,1964,8767,23.65,,Nocturne
8362,2695193805,42741192,1,7,4,6,143,16,77847,44498,9391,23957,3948,6114,4840,13300,8114,703,4482,10939,5961,497,1809,23.65,,Ahri
8363,2695193805,44757019,0,0,7,3,162,3,95184,357,93954,872,17664,226,0,12875,357,11645,872,15533,10703,2294,1696,23.65,,Riven
8364,2695193805,47421198,1,5,1,7,156,7,116300,21833,85933,8533,25186,23661,7811,12699,2547,9718,433,23975,17945,464,295,23.65,,Nasus
8365,2695193805,49043279,0,3,4,2,138,6,94038,86368,7669,0,3666,2062,1728,15168,14958,210,0,11502,4401,1686,219,23.65,,Lissandra
8366,2695193805,206210684,1,1,4,8,150,12,82031,4029,75354,2647,8635,8852,3485,10727,729,9805,192,16202,8909,1616,3791,23.65,,Draven
8367,2695193805,210905093,0,7,6,1,58,9,158656,3588,140189,14878,12228,11059,6041,14095,293,10524,3277,22516,16501,1233,6566,23.65,,Master Yi
8368,2695193805,211576577,0,1,1,6,38,3,14400,6499,4148,3752,10960,0,0,2932,2119,813,0,8820,5896,977,2686,23.65,,Taric
8369,2695193805,212229610,1,2,4,8,34,24,10517,6167,4293,56,4181,3239,2487,3187,2513,633,40,9163,6185,312,9794,23.65,,Nami
8370,2695193806,537364,1,7,4,6,123,7,86388,11765,73458,1165,4054,9044,8536,12052,1958,9994,100,10675,4746,526,1050,20.9,,Draven
8371,2695193806,31787027,0,0,7,5,118,9,57647,26432,31214,0,22337,611,431,8927,4137,4790,0,22944,18680,1109,225,20.9,,Nasus
8372,2695193806,50627074,0,0,8,6,28,16,15141,11825,3040,276,5029,0,0,6476,5732,468,276,13114,8282,477,186,20.9,,Karma
8373,2695193806,204614426,1,8,1,7,102,3,58953,46998,11473,480,4357,4771,4771,13672,12390,1281,0,7982,5514,307,2052,20.9,,Morgana
8374,2695193806,208018724,0,4,7,3,109,7,64676,5900,58715,60,4440,133,0,10316,1526,8729,60,12398,8420,516,2863,20.9,,Jhin
8375,2695193806,228546400,0,6,8,2,10,10,48799,22543,22196,4060,15449,0,0,7996,4885,2072,1038,22567,19659,491,7010,20.9,,Warwick
8376,2695193806,231844489,0,4,6,1,77,1,32442,27232,4939,270,2794,0,0,4576,4259,46,270,10289,4215,218,1139,20.9,,Annie
8377,2695193806,234240133,1,6,4,7,22,15,35011,11240,22968,802,4027,2909,2616,13417,4047,8858,512,11629,7477,158,311,20.9,,Miss Fortune
8378,2695193806,234588364,1,7,3,10,122,2,89306,542,81665,7098,16471,3273,3273,17912,542,16192,1176,16799,11709,304,2021,20.9,,Urgot
8379,2695193806,235743459,1,8,3,8,37,5,111035,1670,98054,11310,13782,30428,6232,11097,0,10073,1024,20180,14675,348,8278,20.9,,Udyr
8380,2695193809,32189067,1,2,4,2,133,20,74933,44883,29069,980,2752,6299,6299,6119,5571,547,0,7554,6886,147,0,24.9,,Teemo
8381,2695193809,34457229,1,13,4,12,97,8,104161,18097,78851,7212,9097,18979,6988,22766,2630,18086,2049,14941,10325,192,3416,24.9,,Twitch
8382,2695193809,200765679,1,5,3,17,71,11,105115,71705,22971,10438,28585,17399,5436,14451,10199,2988,1262,26035,16898,1475,4700,24.9,,Rammus
8383,2695193809,202328287,0,4,7,1,141,9,76778,4865,70820,1092,8968,7183,3471,5467,267,4787,412,14603,9968,274,718,24.9,,Zed
8384,2695193809,202472521,0,5,7,4,15,8,97046,65073,22928,9044,24314,4150,0,15492,11767,2515,1210,29844,18171,1524,10052,24.9,,Gragas
8385,2695193809,205219798,1,7,3,10,152,22,99580,79059,14079,6440,14307,5572,3411,16837,13607,2704,525,17011,9697,1132,3065,24.9,,Ekko
8386,2695193809,214268291,0,1,7,6,30,17,22185,5990,9185,7008,18025,3943,1872,6020,4621,1398,0,18733,6924,1597,3458,24.9,,Alistar
8387,2695193809,219317496,1,4,1,23,23,21,17377,10506,4183,2687,4742,3887,1387,9582,7117,1361,1103,11774,7773,128,13349,24.9,,Nami
8388,2695193809,227747431,0,0,6,4,148,9,76955,0,73391,3564,6591,3152,2018,9579,0,9579,0,11592,4963,1273,1428,24.9,,Draven
8389,2695193809,238058964,0,5,4,1,187,13,149171,12962,127875,8333,7328,2608,1188,15910,4108,10349,1452,16597,6437,582,2475,24.9,,Gangplank
8390,2695193810,40563905,0,1,6,2,100,1,79233,71481,7751,0,5553,191,191,6432,6417,14,0,13805,7587,652,1468,25.2833,,Xerath
8391,2695193810,43173193,0,9,7,6,145,4,115826,9189,97189,9447,8016,2215,2215,12417,1543,10234,639,17446,11393,541,1725,25.2833,,Varus
8392,2695193810,46300299,1,11,4,5,154,10,106768,93152,12764,850,7878,4014,3568,18833,17708,273,850,11324,6371,280,0,25.2833,,Malzahar
8393,2695193810,201250528,1,3,3,2,61,9,116445,3504,104377,8563,13606,3811,3811,7316,259,6654,403,23167,18227,198,12072,25.2833,,Tryndamere
8394,2695193810,226278753,1,2,8,1,102,10,74224,9873,59345,5005,17154,6516,6516,9684,4263,5421,0,21476,14554,1074,1965,25.2833,,Yorick
8395,2695193810,232017883,1,4,5,6,86,3,65578,4130,60624,823,5676,9699,3814,6662,757,5718,187,14688,8333,68,1500,25.2833,,Lucian
8396,2695193810,232177091,0,13,9,0,27,8,98814,17999,74026,6788,12311,14313,0,15274,4354,10265,654,24008,16604,394,5790,25.2833,,Jax
8397,2695193810,232387041,0,2,3,15,21,6,48696,42458,4750,1488,9177,3785,221,14062,12347,1714,0,14423,10214,293,786,25.2833,,Karma
8398,2695193810,236735474,1,11,6,3,82,9,104046,3538,94972,5535,6331,11188,6642,21198,2435,17832,931,15986,10050,302,1553,25.2833,,Ashe
8399,2695193810,243159106,0,1,6,3,122,2,78050,718,71613,5718,15961,1983,1834,8623,718,7277,628,17227,12587,491,0,25.2833,,Garen
8400,2695193814,37049044,0,2,6,3,108,9,54578,0,48205,6373,5545,0,0,6970,0,5421,1548,11822,9069,183,2901,25.4167,,Vayne
8401,2695193814,39723180,0,2,2,6,38,12,105721,76620,24534,4566,32579,1354,0,7287,4941,1457,888,25254,19990,1048,9888,25.4167,,Rammus
8402,2695193814,40123061,0,4,3,5,148,6,87217,47476,29616,10125,24876,0,0,13681,7781,5743,156,14469,9668,2057,1503,25.4167,,Shen
8403,2695193814,41497451,1,0,3,8,53,17,17352,9689,6633,1030,11284,2525,1429,6914,5300,911,702,13157,6206,572,5257,25.4167,,Thresh
8404,2695193814,43014286,1,3,0,4,180,3,126962,1256,116186,9519,16229,25341,12249,13010,1256,10228,1526,15972,9891,768,1924,25.4167,,Garen
8405,2695193814,49785619,1,2,4,2,142,11,88768,18100,65699,4968,11794,2648,521,13053,6787,5364,902,17524,11922,1928,4636,25.4167,,Akali
8406,2695193814,218354439,0,1,4,6,144,12,97786,7377,79799,10608,13709,501,501,16284,3732,10125,2426,21448,13247,1508,5756,25.4167,,Gangplank
8407,2695193814,218917606,1,4,3,5,172,10,100466,0,98626,1839,17415,6231,5411,15616,0,15225,390,11667,4696,818,3673,25.4167,,Draven
8408,2695193814,233045181,1,9,0,4,31,11,133569,45172,75242,13154,27066,28425,1389,12392,3568,7531,1292,19897,14247,1259,7534,25.4167,,Skarner
8409,2695193814,236048021,0,1,3,7,28,22,14589,12403,1858,327,4349,106,0,9187,7932,926,327,8752,6885,15,3753,25.4167,,Janna
8410,2695193815,42349172,0,1,5,5,140,5,95111,602,88048,6460,4460,2028,2028,9194,452,8741,0,12155,6023,270,2461,23.65,,Caitlyn
8411,2695193815,200994483,0,3,4,3,11,11,14367,8296,5871,198,9405,0,0,5392,2624,2569,198,15091,5964,280,985,23.65,,Blitzcrank
8412,2695193815,210177911,1,3,1,7,29,10,99604,43875,49709,6019,10435,21273,3561,7926,4773,2658,494,16406,12136,531,6518,23.65,,Shyvana
8413,2695193815,211942961,1,4,2,11,28,13,35752,29251,5786,714,4521,5547,3093,10995,10705,289,0,9909,6755,72,2352,23.65,,Morgana
8414,2695193815,223177116,0,3,6,2,31,15,79836,40246,36494,3096,6873,338,338,10037,7573,1802,662,20646,12053,154,3826,23.65,,Teemo
8415,2695193815,231621700,1,8,3,3,140,10,122290,37357,78877,6055,14072,10469,8108,12001,2754,8538,707,15331,7161,534,3201,23.65,,Yasuo
8416,2695193815,232789869,0,0,5,1,97,6,52615,868,49127,2619,7387,0,0,5254,397,4692,164,16048,6996,297,2162,23.65,,Renekton
8417,2695193815,232983405,0,2,6,1,124,1,64890,50532,13830,528,4667,415,415,10944,9569,846,528,13872,7576,600,1911,23.65,,Annie
8418,2695193815,235305969,1,5,1,10,162,9,119157,92826,19688,6642,10100,12044,8621,19384,17622,1624,138,19615,13677,251,9556,23.65,,Swain
8419,2695193815,235703599,1,6,2,2,122,8,84633,14635,68485,1512,3718,7845,5372,6117,533,5319,264,9298,6117,163,3105,23.65,,Tristana
8420,2695193821,35112739,0,0,8,2,5,6,9513,7610,1902,0,4014,414,0,3033,2684,348,0,10677,7828,278,430,20.4333,,Morgana
8421,2695193821,35173122,1,3,2,8,20,9,15710,10493,5083,133,3355,1051,509,5131,3636,1374,120,8024,5722,348,4884,20.4333,,Nami
8422,2695193821,39729019,1,2,2,5,89,10,60386,42394,11988,6004,6447,6737,2882,9533,7571,1721,240,9497,7513,781,2732,20.4333,,Ekko
8423,2695193821,46315787,0,5,5,2,126,7,57946,3245,52075,2625,4403,0,0,8602,521,7820,260,9672,5709,705,716,20.4333,,Zed
8424,2695193821,200672389,0,0,2,2,88,8,34942,8554,26388,0,10935,463,463,6087,2681,3405,0,10401,8095,78,923,20.4333,,Shen
8425,2695193821,205521405,1,7,2,4,23,8,94353,3297,79311,11744,7818,5363,1171,9084,237,7134,1712,15378,11739,294,7470,20.4333,,Master Yi
8426,2695193821,210124143,1,3,1,3,126,8,74490,4852,60317,9320,5277,2188,2188,10341,2039,8302,0,9926,5823,42,221,20.4333,,Gnar
8427,2695193821,211190554,0,1,5,5,111,7,49627,965,48662,0,4238,0,0,7080,665,6414,0,9392,6290,352,1784,20.4333,,Ashe
8428,2695193821,223451614,1,8,3,8,124,9,92982,456,86373,6151,4131,19962,3510,11210,218,10991,0,10342,8640,0,3845,20.4333,,Xayah
8429,2695193821,229116611,0,4,3,2,38,8,112726,71300,25318,16108,17391,4505,764,7018,4622,1190,1205,20164,14369,659,8054,20.4333,,Cho'Gath
8430,2695193822,35204507,1,1,8,14,26,47,29134,25666,2956,511,9262,3248,239,11940,10697,731,511,19379,9063,1387,1977,32.0833,,Morgana
8431,2695193822,40779429,0,11,8,1,187,15,126629,500,121226,4902,31158,6690,6153,22753,500,17350,4902,34176,22206,4658,5133,32.0833,,Darius
8432,2695193822,47004211,0,9,8,9,184,11,152303,134194,14524,3585,5172,3198,2769,32653,30201,2002,450,19707,6760,318,940,32.0833,,Twisted Fate
8433,2695193822,201251208,0,11,8,9,165,21,147476,37248,104540,5686,8782,15916,1999,27355,11477,15231,646,19159,7048,568,2048,32.0833,,Ezreal
8434,2695193822,204194200,1,15,7,12,184,10,155186,136809,13600,4776,25817,15255,6515,32238,30590,628,1020,42442,17148,996,32633,32.0833,,Vladimir
8435,2695193822,231506779,0,7,6,8,8,10,141528,36756,95661,9111,28594,3411,0,10281,5103,4245,933,38454,26972,1254,17130,32.0833,,Warwick
8436,2695193822,234788110,1,9,7,5,243,9,208581,0,191957,16623,29541,16475,12532,23054,0,21321,1732,20520,12585,4348,7545,32.0833,,Riven
8437,2695193822,235697423,0,2,6,14,23,11,39131,27562,10077,1491,11858,4866,1699,9318,6236,1590,1491,20711,9896,370,2228,32.0833,,Lulu
8438,2695193822,243017833,1,7,7,9,39,9,131948,32981,88441,10525,20897,12984,1326,18949,6772,9399,2777,33230,22489,1668,12971,32.0833,,Jax
8439,2695193822,243406366,1,4,11,12,104,4,91831,10570,79407,1853,5929,11663,2379,12563,947,11287,328,20072,7327,1169,2505,32.0833,,Jhin
8440,2695193824,32217664,0,3,6,3,178,12,109351,1566,102059,5725,51810,1068,1068,8072,1566,5045,1460,38689,17180,725,1449,32.2667,,Garen
8441,2695193824,49012403,1,4,4,6,22,14,142335,5600,129208,7526,19695,6209,3287,9746,0,9212,534,28296,18861,1527,11880,32.2667,,Kayn
8442,2695193824,203331931,0,7,4,7,227,11,140368,37123,96960,6284,14975,8972,5619,12814,1956,9118,1740,19229,8255,1237,6953,32.2667,,Twitch
8443,2695193824,207923855,1,2,4,16,66,15,96166,63756,28312,4098,4872,4789,2914,29167,18995,9903,268,13299,7165,894,920,32.2667,,Miss Fortune
8444,2695193824,211260632,0,5,3,6,189,16,125379,116716,7659,1003,12121,6200,3329,19195,17569,778,847,23688,8344,0,4596,32.2667,,Azir
8445,2695193824,211467826,1,5,2,7,198,15,146271,133674,9668,2928,4115,8896,3971,24227,23663,563,0,11548,4987,2699,1426,32.2667,,Xerath
8446,2695193824,226936861,1,9,7,5,232,12,161831,40754,108154,12922,7199,22594,8561,25986,10623,13920,1442,20071,11135,3935,3023,32.2667,,Kog'Maw
8447,2695193824,230428887,0,2,3,10,97,35,38300,11881,10147,16271,28836,728,728,9491,6000,1806,1683,26055,10803,70,7943,32.2667,,Blitzcrank
8448,2695193824,235289067,1,6,4,5,208,14,170968,157914,10598,2455,12710,2420,2420,20995,20524,471,0,17504,7883,796,2131,32.2667,,Ryze
8449,2695193824,237503561,0,2,10,4,51,14,174045,7466,151753,14826,12692,11555,308,10145,276,9746,122,30180,13190,212,8585,32.2667,,Graves
8450,2695193828,37243710,0,13,7,4,210,13,193598,6884,182002,4712,20779,5036,4283,26475,1048,24860,566,22373,14954,564,1145,30.8167,,Yasuo
8451,2695193828,43435726,1,4,8,7,102,5,67306,246,60154,6905,25346,15816,3623,13759,27,13224,507,21492,15520,793,1421,30.8167,,Urgot
8452,2695193828,47366392,1,8,6,14,118,11,98868,82563,13907,2397,9534,7032,3426,18640,17701,938,0,18765,9620,1316,2341,30.8167,,Malzahar
8453,2695193828,201410262,1,15,1,14,236,14,176376,18187,148122,10066,7382,20064,11232,34728,3018,30487,1222,11380,6424,177,3313,30.8167,,Miss Fortune
8454,2695193828,211958871,1,1,3,20,30,7,93056,47320,39331,6405,21847,13668,1364,7558,3771,2749,1038,31654,22022,1723,11781,30.8167,,Sejuani
8455,2695193828,215785257,0,1,8,11,40,27,39084,29874,9209,0,11760,2420,2420,10374,9458,915,0,16112,10928,332,2406,30.8167,,Morgana
8456,2695193828,220353893,0,2,6,12,16,6,151347,100972,33895,16478,36669,1268,0,13962,8695,1373,3892,40760,29710,622,13079,30.8167,,Cho'Gath
8457,2695193828,228260086,1,5,4,22,73,17,46462,16816,20580,9065,48326,6181,518,13431,6147,7283,0,29251,17763,813,8390,30.8167,,Shen
8458,2695193828,233232453,0,0,6,9,122,13,77696,62819,10822,4055,7293,3123,3039,15911,14441,1470,0,18963,11827,1035,2423,30.8167,,Corki
8459,2695193828,237425844,0,6,6,5,147,7,111618,1839,109293,485,9395,4277,4277,18244,71,17808,365,16467,11394,214,1263,30.8167,,Draven
8460,2695193830,33285750,0,4,8,13,277,15,233608,219984,12099,1524,14641,4151,4151,39631,36796,1310,1524,29499,21537,808,1368,37.1,,Azir
8461,2695193830,34737338,0,11,10,6,60,19,169966,65898,97813,6255,49650,0,0,23212,11688,8494,3029,53209,37651,2293,17794,37.1,,Warwick
8462,2695193830,38221636,1,20,2,10,259,10,310238,28438,276601,5198,14197,42157,14036,68458,7044,58944,2470,21754,8323,442,5399,37.1,,Jhin
8463,2695193830,49147125,1,0,5,25,10,25,21404,13229,5174,3000,13576,7060,4380,11392,8309,832,2250,19066,7950,1172,14833,37.1,,Janna
8464,2695193830,201257996,0,2,6,20,48,40,34031,23911,6816,3303,22974,283,283,14099,10908,1435,1755,29416,18470,1536,17601,37.1,,Nami
8465,2695193830,210028496,0,6,7,10,245,11,186922,11193,171333,4395,61866,5679,5679,19633,6266,12732,635,47046,32470,2940,14972,37.1,,Trundle
8466,2695193830,211045815,1,9,9,11,213,15,197058,0,179088,17969,54551,8549,2412,35319,0,34209,1110,34264,16618,4935,8223,37.1,,Riven
8467,2695193830,227005608,0,8,9,8,251,17,188901,3581,184441,878,22829,84,84,28268,741,26648,878,34458,26488,581,7758,37.1,,Xayah
8468,2695193830,237858190,1,5,4,15,73,12,181805,70440,100835,10530,56506,14582,3246,19565,10597,7507,1460,54427,33856,1678,9714,37.1,,Sejuani
8469,2695193830,241083954,1,6,11,8,208,13,172103,154877,16355,870,20948,6458,3911,22447,20183,1394,870,34714,17509,744,8638,37.1,,Katarina
8470,2695193835,38219100,1,10,2,9,129,5,114401,1727,112512,161,9903,9369,8474,19322,1132,18189,0,18103,12316,144,5279,25.7833,,Caitlyn
8471,2695193835,42489857,1,13,4,2,95,17,68137,25839,38175,4122,11802,2665,2665,18747,12117,5724,906,21399,10748,305,8784,25.7833,,Akali
8472,2695193835,210657869,1,6,5,12,84,7,86971,68081,12704,6185,6564,4502,4502,21708,20141,1567,0,12883,8560,260,876,25.7833,,Zyra
8473,2695193835,228071894,0,1,7,1,78,8,61427,12313,42879,6235,10787,0,0,12351,4134,8216,0,18640,11839,81,118,25.7833,,Jax
8474,2695193835,230815156,1,3,1,3,127,8,262163,45964,62709,153490,21966,10343,6249,9874,4933,4865,75,18652,12121,45,1242,25.7833,,Nasus
8475,2695193835,231123067,0,1,7,3,138,5,78474,3717,71436,3320,6024,2457,2457,9247,755,8307,185,16196,7892,333,2728,25.7833,,Varus
8476,2695193835,233236714,0,9,6,2,127,2,111169,98278,10345,2546,8283,580,0,22991,20677,1965,348,21560,9021,672,2395,25.7833,,Twisted Fate
8477,2695193835,236314952,0,3,8,3,83,5,95492,2854,80796,11841,9838,2494,419,6389,713,5430,246,19378,14343,352,3433,25.7833,,Graves
8478,2695193835,237067921,0,0,7,6,22,16,14916,10138,2992,1785,10933,0,0,1660,1422,238,0,15922,8358,165,1811,25.7833,,Taric
8479,2695193835,239740728,1,3,2,2,29,2,113307,2819,90499,19988,8334,36419,2997,3608,0,2986,622,17230,14280,24,6644,25.7833,,Master Yi
8480,2695193837,89832,1,5,3,22,66,40,44553,16544,15527,12480,50523,5310,1847,11408,8226,2305,877,33398,17804,5327,12527,40.1167,,Braum
8481,2695193837,37395648,1,3,4,13,218,18,166453,1727,159705,5020,32045,7226,3949,15059,1571,13487,0,34604,19440,4469,4504,40.1167,,Kled
8482,2695193837,39921478,1,5,2,22,209,16,170613,4810,158775,7028,7665,24795,8458,23899,1495,22286,117,16568,10771,922,6611,40.1167,,Caitlyn
